Artist,Title,Streams,Daily
Travis Scott,MAFIA,"154,648,603","88,237"
Jack Harlow,SUVs (Black on Black),"154,348,114","39,278"
Vishal-Shekhar,"Nashe Si Chadh Gayi (From ""Befikre"")","153,762,582","156,897"
Punto40,Mini Mini,"153,761,542","52,138"
Ado,踊,"153,675,003","94,871"
JEON SOMI,DUMB DUMB,"153,534,364","66,474"
OBOY,TDB,"153,507,530","90,100"
Lil Baby,Hats Off,"152,744,596","36,991"
Sam Kim,Love Me Like That,"152,185,741","62,971"
ArrDee,Oliver Twist,"152,145,811","40,127"
Mau y Ricky,Mal Acostumbrao,"151,865,741","30,388"
Billie Eilish,Lo Vas A Olvidar,"151,376,761","42,727"
Baby Keem,durag activity,"151,332,461","48,421"
P!nk,All I Know So Far,"151,252,225","45,174"
Bizarrap,"Morad: Bzrp Music Sessions, Vol. 47","151,246,179","59,886"
JHAYCO,Dile (Homenaje),"151,078,343","43,202"
Papa Roach,Born For Greatness,"151,015,384","42,641"
Knucks,Los Pollos Hermanos,"150,921,279","172,859"
L7NNON,Freio da Blazer,"150,907,845","97,771"
Yura Yunita,Dunia Tipu-Tipu,"150,598,876","120,222"
YOASOBI,あの夢をなぞって,"150,386,442","83,742"
Os Barões Da Pisadinha,Quero Ver é Me Esquecer,"150,043,696","11,263"
Young Thug,Livin It Up,"149,527,598","42,686"
Taylor Swift,Better Man (Taylor's Version) (From The Vault),"149,524,570","88,824"
Doja Cat,Been Like This,"149,149,244","52,978"
sangiovanni,malibu,"149,095,059","34,459"
Surfaces,Wave of You,"149,065,280","46,364"
Lost Frequencies,Rise,"149,011,368","36,355"
Fuerza Regida,Que Esta Pasando,"148,944,856","57,083"
DVRST,Close Eyes,"148,727,988","56,957"
Thomas Rhett,What’s Your Country Song,"148,553,197","95,586"
Sefo,Bilmem Mi?,"148,456,231","33,781"
Drake,Papi’s Home,"148,411,831","41,443"
Jorge & Mateus,Troca,"147,913,992","13,032"
Luke Combs,Doin' This,"147,912,096","70,186"
TALK,Run Away to Mars,"147,663,819","110,435"
Bizarrap,YaMeFui,"147,604,069","53,322"
UZI,Umrumda Değil,"147,548,794","60,063"
Sigala,You for Me,"147,196,771","27,796"
Jason Aldean,If I Didn’t Love You,"146,930,406","68,333"
UZI,CINDY,"146,765,158","71,307"
Rizky Febian,Hingga Tua Bersama,"146,683,199","101,170"
Dayglow,Close To You,"146,609,805","59,356"
VTORNIK,Money Rain,"146,012,209","58,362"
Wizkid,Essence,"145,310,619","63,834"
Arz,Alone With You,"145,224,371","42,045"
Polo G,GANG GANG,"145,199,112","24,653"
Tayc,Le temps,"145,032,972","115,003"
creamy,Past Lives,"145,009,482","79,883"
Anne-Marie,Kiss My (Uh Oh),"144,941,297","24,097"
Matheus & Kauan,Vagabundo,"144,674,879","32,987"
Matheus & Kauan,Expectativa x Realidade,"144,164,308","24,593"
Nessa Barrett,i hope ur miserable until ur dead,"144,124,554","74,466"
Standly,Mi Gata,"144,111,816","47,006"
"Tyler, The Creator",LUMBERJACK,"144,060,975","44,559"
NLE Choppa,Final Warning,"143,826,945","86,520"
Pi’erre Bourne,Drunk And Nasty,"143,729,028","68,435"
AJR,Way Less Sad,"143,676,375","73,621"
Giveon,All To Me,"143,668,525","112,630"
Tones And I,Cloudy Day,"143,609,025","69,916"
Can Koç,Gökyüzünü Tutamam,"143,355,090","47,187"
EDIS,Martılar,"143,303,737","97,161"
"Tyler, The Creator",JUGGERNAUT,"143,140,417","52,403"
DJ Snake,U Are My High,"143,039,826","40,018"
Conan Gray,Overdrive,"142,732,713","40,885"
Fuerza Regida,Los Mire Con Talento,"142,707,649","96,059"
Duki,TOP 5,"142,660,866","40,383"
Rod Wave,Tombstone,"142,633,146","105,552"
Bausa,Madonna,"142,072,372","85,496"
Lovejoy,One Day,"142,044,943","24,286"
TWICE,SCIENTIST,"141,842,920","36,045"
NCT DREAM,Hot Sauce,"141,814,040","75,064"
Feid,CHIMBITA,"141,655,824","85,569"
Taylor Swift,Run,"141,381,029","49,980"
Maria Becerra,Mi Debilidad,"141,214,599","40,055"
Russ Millions,Body,"140,993,457","27,464"
Lunay,TODO O NADA,"140,804,438","36,813"
Emir Can İğrek,Kor,"140,552,279","84,867"
Moneybagg Yo,Wockesha,"140,225,155","46,528"
John Mayer,Carry Me Away,"139,413,515","27,013"
Juice WRLD,Life's A Mess II,"139,258,289","47,241"
LANY,dancing in the kitchen,"138,893,322","44,378"
Ezhel,Bul Beni,"138,794,106","53,340"
Kanye West,Jail,"138,707,516","29,270"
1da Banton,No Wahala,"138,691,432","145,416"
girl in red,Serotonin,"138,688,694","39,922"
Drake,N 2 Deep,"137,905,684","55,295"
Zé Felipe,Senta Danada,"137,757,206","14,191"
Yeat,Turban,"137,270,715","67,758"
Migos,Straightenin,"137,255,016","27,757"
Halsey,Could Have Been Me,"137,064,135","160,440"
Camilo,KESI,"136,909,203","33,161"
Warren Zeiders,Ride the Lightning,"136,887,240","173,113"
11:11 Music Group,Past Lives,"136,647,411","77,803"
EDIS,Arıyorum,"136,631,608","58,911"
benny blanco,You,"136,070,647","16,661"
Sleepy Hallow,Basketball Dreams (Intro),"135,934,771","72,783"
Camilo,Manos de Tijera,"135,916,422","105,625"
Los Lara,Fumando Mota,"135,475,164","43,351"
Gunna,too easy,"134,980,817","34,347"
JESSIA,I'm not Pretty,"134,974,351","22,417"
ArrDee,Flowers (Say My Name),"134,952,383","45,407"
Anuel AA,Antes,"134,871,768","14,190"
Os Barões Da Pisadinha,Zero Saudade,"134,704,034","11,882"
Doja Cat,Naked,"134,659,707","32,530"
Demi Lovato,Met Him Last Night,"134,516,538","19,389"
Filipe Ret,F* F* M*,"134,425,469","88,451"
Maluma,Agua de Jamaica,"134,257,584","13,633"
VALORANT,Die For You,"134,177,517","92,810"
Bad Bunny,De Museo,"133,570,719","36,649"
Rod Wave,Richer,"133,443,833","41,638"
Jão,Idiota,"133,415,652","61,646"
Megan Thee Stallion,Megan's Piano,"133,386,117","94,680"
Kygo,Love Me Now,"133,157,606","30,537"
Manuel Turizo,Amor en Coma,"133,077,362","24,410"
Daviles de Novelda,Flamenco y Bachata,"133,033,238","43,806"
Duki,Pintao,"132,942,246","93,095"
Lil Nas X,SCOOP,"132,828,279","24,867"
Clean Bandit,Drive,"132,822,757","25,701"
Arcángel,Si Te Veo,"132,749,473","23,784"
Lupillo Rivera,Grandes Ligas,"132,630,270","51,091"
Bizarrap,"Ptazeta: Bzrp Music Sessions, Vol. 45","132,628,773","42,748"
Chris Lorenzo,California Dreamin',"132,490,588","94,287"
Central Cee,6 For 6,"132,242,744","55,351"
Laura Les,Haunted,"132,223,272","64,855"
Stromae,Santé,"132,216,029","59,210"
Wes Nelson,Nice To Meet Ya,"132,170,485","23,375"
Glass Animals,Heat Waves,"131,815,727","39,902"
Martin Garrix,We Are The People,"131,732,109","27,686"
Marina Sena,Por Supuesto,"131,688,088","40,387"
mgk,DAYWALKER!,"131,612,845","29,572"
Trippie Redd,Matt Hardy 999,"131,258,452","48,698"
Adele,My Little Love,"131,031,486","49,847"
Big Red Machine,Renegade,"130,914,422","105,948"
Ava Max,EveryTime I Cry,"130,622,704","21,152"
$uicideboy$,Ugliest,"130,397,448","78,833"
Doode,Groupies,"130,356,027","69,651"
Grupo Los de la O,El Fat Tony,"130,129,098","57,113"
LATIN MAFIA,Julieta,"130,120,558","135,168"
Morgan Wallen,Bandaid On A Bullet Hole,"130,021,345","87,702"
KASIMIR1441,Ohne Dich,"129,862,259","26,883"
UZI,Krvn,"129,602,326","32,973"
Dj Guuga,"Volta Bebê, Volta Neném","128,717,728","9,708"
Omah Lay,understand,"128,468,609","143,659"
Awesome City Club,勿忘,"128,458,464","29,709"
Seeb,Drink About,"128,175,703","6,961"
ART,Belgisches Viertel,"128,075,125","80,877"
AP Dhillon,SPACESHIP,"127,931,516","68,322"
Rain Radio,Talk About,"127,751,646","28,308"
Tayc,D O D O,"127,650,819","120,126"
Rhove,Shakerando,"127,565,504","38,613"
Taylor Swift,State Of Grace (Taylor's Version),"127,431,506","67,823"
Taylor Swift,Babe (Taylor's Version) (From The Vault),"127,113,327","78,740"
Pink Sweat$,At My Worst,"126,781,718","44,129"
STAYC,STEREOTYPE,"126,624,507","39,596"
MC Kevin o Chris,Tipo Gin,"126,550,500","12,172"
MACE,LA CANZONE NOSTRA ⟁ ︎(con BLANCO & SALMO),"126,378,091","34,337"
Kanye West,Believe What I Say,"126,272,659","38,581"
A Boogie Wit da Hoodie,Man in the Mirror,"126,227,288","41,578"
"Tyler, The Creator",HOT WIND BLOWS,"125,997,385","82,818"
Lil Baby,Real As It Gets,"125,817,610","30,863"
James Arthur,September,"125,801,687","26,621"
Nilesh Ahuja,Thoda Thoda Pyaar,"125,635,014","59,769"
Minelli,Rampampam,"125,346,051","36,731"
Naps,Best life,"125,178,833","85,845"
D.O.D,Still Sleepless,"124,960,540","191,154"
Polo Gonzalez,Sencillo Soy,"124,573,901","91,381"
Alex Luna,Te Marqué Pedo,"124,491,800","56,294"
Billie Eilish,GOLDWING,"124,425,620","91,878"
PEDRO SAMPAIO,ATENÇÃO,"124,296,781","54,592"
Parmalee,Take My Name,"124,054,617","60,177"
Drake,IMY2,"124,002,216","36,127"
Nej,Paro,"123,847,697","82,177"
Wet Leg,Wet Dream,"123,830,125","107,928"
Jenna Raine,see you later (ten years),"123,784,266","41,904"
Jameson Rodgers,Cold Beer Calling My Name,"123,509,246","72,676"
Soso Maness,Petrouchka,"123,445,281","38,526"
Tate McRae,working,"123,298,015","22,117"
Jessé Aguiar,Alívio,"123,005,876","55,556"
Sueco,Paralyzed,"122,932,455","40,208"
YOASOBI,三原色,"122,779,744","48,085"
Imanbek,Dancing On Dangerous,"122,769,345","19,633"
Anne-Marie,Don't Play,"122,698,980","14,741"
Sheena Easton,We've Got Tonight,"122,534,164","59,520"
JHAYCO,Tokyo,"122,488,147","161,054"
La Fiera de Ojinaga,No Paras de Hacerme Feliz,"122,182,028","81,254"
Red Velvet,Queendom,"121,877,692","57,609"
Fresto Music,Me Hace Daño Verte,"121,742,365","177,875"
BIA,WHOLE LOTTA MONEY,"121,655,144","29,921"
UZI,Makina,"121,556,451","49,493"
Sidoka,"Louis V, Menina Linda","121,433,730","80,525"
Tiara Andini,Maafkan Aku #terlanjurmencinta,"121,421,250","48,486"
DJ Khaled,I DID IT,"121,310,227","18,319"
Galantis,Dandelion,"121,062,342","14,164"
Bebe Rexha,Sacrifice,"120,973,685","16,295"
Topic,Chain My Heart,"120,839,430","25,099"
YBN Nahmir,Opp Stoppa,"120,775,761","16,867"
Feid,VACAXIONES,"120,625,140","43,355"
Joeboy,Sip (Alcohol),"120,324,136","97,958"
Mimi Webb,Dumb Love,"120,138,205","18,032"
Alan Walker,Man On The Moon,"119,768,960","61,892"
Javed-Mohsin,Kabhii Tumhhe,"119,740,336","98,751"
YOASOBI,ハルカ,"119,676,858","49,933"
Drake,Get Along Better,"119,580,493","89,660"
Foreign Teck,Conexión,"119,523,034","61,426"
Justin Bieber,Deserve You,"119,521,077","35,038"
The Kid LAROI,NEED YOU MOST (So Sick),"119,330,609","20,517"
No.1,Yarım Kalan Sigara,"119,225,283","93,969"
JBEE,4:00 AM,"119,126,345","55,587"
Koba LaD,Daddy chocolat,"119,058,475","53,776"
Brytiago,Desnudarte,"119,024,792","33,124"
Adele,To Be Loved,"118,977,591","57,477"
Ninho,VVS,"118,862,953","43,289"
1099,Durstlöscher,"118,848,505","87,843"
JP Saxe,A Little Bit Yours,"118,753,558","31,146"
Ed Sheeran,First Times,"118,745,657","32,528"
DENNIS,Deixa de Onda (Porra Nenhuma),"118,670,266","18,016"
Gusttavo Lima,De Menina pra Mulher,"118,615,021","8,220"
Idgitaf,Takut,"117,983,010","108,270"
Morgan Wallen,Only Thing That’s Gone,"117,830,354","173,278"
Matheus & Kauan,Imagina A Sentada,"117,420,521","15,464"
Dream,Roadtrip,"117,273,234","8,730"
Dave,Verdansk,"117,231,711","51,130"
Rkomi,LA CODA DEL DIAVOLO (con ELODIE),"117,226,039","54,417"
Chase Rice,Lonely If You Are,"117,117,039","16,884"
Wesley Safadão,Passatempo,"117,071,893","16,885"
Taylor Swift,The Last Time,"116,812,900","75,616"
Tegi Pannu,Schedule,"116,812,369","72,718"
Anitta,NO CHÃO NOVINHA,"116,772,326","30,690"
C. Tangana,Párteme La Cara,"116,568,132","61,022"
J. Cole,l e t . g o . m y . h a n d,"116,522,693","40,630"
Skrillex,Don’t Go,"116,457,004","24,697"
Whales,Dead To Me,"116,365,651","40,127"
Taylor Swift,Come Back...Be Here (Taylor's Version),"116,290,100","72,620"
Rkomi,LUNA PIENA (con IRAMA),"116,276,216","61,038"
Israel & Rodolffo,Faz Amor Comigo Só Hoje,"116,194,096","12,116"
Bea Miller,Playground (from the series Arcane League of Legends),"116,109,607","52,805"
BLANCO,Finché Non Mi Seppelliscono,"116,069,125","30,637"
Murilo Huff,Uma Ex,"116,051,842","41,457"
Taylor Swift,Forever & Always (Taylor’s Version),"115,806,909","73,407"
Vitor Fernandes,Vou falar que não quero,"115,634,852","13,890"
NCT DREAM,Life Is Still Going On,"115,530,596","44,507"
Alvaro Diaz,Llori Pari,"115,265,503","172,431"
John Mayer,Last Train Home,"114,885,608","42,295"
Marília Mendonça,Motel Afrodite,"114,856,088","50,910"
Berkay Altunyay,Olmazlara İnat,"114,451,976","62,521"
"Luis Angel ""El Flaco""",Y Si Se Quiere Ir,"114,370,757","81,537"
J. Cole,9 5 . s o u t h,"114,271,702","25,200"
Bo Burnham,All Eyes On Me,"114,128,382","26,515"
Taylor Swift,You All Over Me,"114,102,150","42,303"
Surfaces,Come With Me,"113,978,733","68,134"
Kenndog,Beethoven,"113,880,479","20,391"
Justin Bieber,Loved By You,"113,824,357","41,575"
Quinn XCII,Stay Next To Me,"113,817,201","14,166"
Sech,PSL,"113,796,170","16,209"
Taylor Swift,Treacherous (Taylor's Version),"113,740,705","56,701"
Kay Flock,Is Ya Ready,"113,639,523","99,486"
Billie Eilish,Everybody Dies,"113,502,614","57,657"
Taylor Swift,it’s time to go,"113,224,121","68,314"
Billy Currington,We Are Tonight,"113,084,171","23,741"
David Bisbal,Mi Princesa,"113,020,164","44,362"
CORPSE,agoraphobic,"112,983,801","17,267"
Baby Keem,vent,"112,819,576","75,499"
kostromin,Моя голова винтом,"112,779,606","29,882"
JEON SOMI,XOXO,"112,573,618","44,282"
YOASOBI,もう少しだけ,"112,537,279","39,577"
Lil Tjay,Move On,"112,351,753","29,665"
PEDRO SAMPAIO,FALA MAL DE MIM,"112,212,838","15,462"
Feid,AMOR DE MI VIDA,"112,135,947","85,062"
Selena Gomez & The Scene,A Year Without Rain,"112,093,181","37,519"
Pop Smoke,Demeanor,"112,059,295","27,888"
DJ Snake,Selfish Love,"111,995,904","20,572"
Twenty One Pilots,Saturday,"111,982,102","33,757"
"Tyler, The Creator",LEMONHEAD,"111,749,333","40,373"
The Kid LAROI,MAYBE,"111,717,535","16,061"
JEON SOMI,What You Waiting For,"111,701,985","32,673"
YOASOBI,アンコール,"111,573,465","38,993"
A Boogie Wit da Hoodie,24 Hours,"111,242,605","46,658"
Ren Ran,飞鸟和蝉,"111,123,989","42,826"
Brisa Star,Se Joga no Passinho,"110,937,538","12,289"
Måneskin,VENT'ANNI,"110,881,817","36,798"
Tananai,BABY GODDAMN,"110,788,045","67,338"
JELEEL!,DIVE IN!,"110,521,614","43,029"
H.E.R.,Damage,"110,470,379","46,097"
Drake,Race My Mind,"110,210,833","47,759"
Anuel AA,North Carolina,"110,178,122","53,218"
JHAYCO,Christian Dior,"109,930,521","21,148"
Trinix,She Said (Big Jet Plane),"109,889,325","168,405"
David Bisbal,Me Enamoré De Ti,"109,821,175","25,224"
"Tyler, The Creator",CORSO,"109,750,036","50,089"
MC Cabelinho,ESSÊNCIA DE CRIA,"109,496,756","55,246"
DG e Batidão Stronda,Sem Sentimento,"109,306,587","11,010"
Polo G,No Return,"109,240,754","17,546"
Jorge & Mateus,Namorando Com Saudade,"109,144,698","10,392"
mazie,dumb dumb,"109,085,073","111,764"
Larissa Lambert,Weak,"109,056,711","28,221"
Fedez,MILLE,"108,706,439","28,354"
Timal,Filtré,"108,389,828","54,624"
Judika,Bagaimana Kalau Aku Tidak Baik Baik Saja,"108,191,673","92,158"
NCT DREAM,Hello Future,"107,707,807","37,108"
ロクデナシ,ただ声一つ,"107,484,513","179,957"
Enrique Iglesias,ME PASE,"107,380,185","26,217"
Seether,Nobody Praying For Me,"107,305,066","36,013"
DJ Khaled,LET IT GO,"107,248,189","19,191"
JHAYCO,En Mi Cuarto,"107,206,945","41,538"
Billie Eilish,Not My Responsibility,"107,185,094","78,753"
Lovejoy,Sex Sells,"107,169,701","12,752"
OneRepublic,Wanted,"107,139,114","12,805"
Conjunto Rienda Real,Nadie Va A Pensar En Ti Mejor Que Yo,"107,038,831","55,410"
Griff,Black Hole,"107,030,397","28,389"
Bruno Mars,Love's Train,"106,989,742","70,847"
Seether,Country Song,"106,932,424","37,986"
DJ Patrick Muniz,"Trava na Pose, Chama no Zoom, Da um Close","106,867,266","11,842"
SpotemGottem,Beat Box 3,"106,819,905","12,770"
Stray Kids,DOMINO,"106,805,331","67,105"
Ha*Ash,Odio Amarte,"106,766,736","58,609"
Lo ki,Kagome,"106,600,956","70,281"
Taylor Swift,Begin Again (Taylor's Version),"106,550,496","72,170"
Henrique & Juliano,Rasteira,"106,074,336","28,797"
24kGoldn,"3, 2, 2001","106,060,752","18,082"
BLANCO,Paraocchi,"106,057,484","21,027"
Bresh,Angelina Jolie,"105,948,173","39,264"
Yuridia,Cobarde,"105,926,232","33,560"
Baby Keem,range brothers,"105,840,173","34,003"
Doja Cat,Options,"105,723,039","32,286"
David Bisbal,Diez Mil Maneras,"105,543,347","19,385"
Taylor Swift,Fifteen (Taylor’s Version),"105,369,878","68,198"
Raffa Fl,Ritmo,"105,223,043","64,758"
Billie Eilish,OverHeated,"105,054,014","60,051"
OneRepublic,Didn't I,"104,380,455","12,901"
Sidhu Moose Wala,These Days,"104,301,823","95,306"
Morgan Wallen,Neon Eyes,"103,968,460","52,837"
Taylor Swift,White Horse (Taylor’s Version),"103,958,154","75,919"
KAROL G,LEYENDAS,"103,957,540","25,845"
Go_A,SHUM,"103,936,295","34,086"
Lovejoy,Taunt,"103,908,120","13,078"
The Kid LAROI,FEEL SOMETHING,"103,822,492","18,460"